"Notes"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	"Crude Rate"
	"15-19 years"	"15-19"	"2002"	"2002"	"Congenital malformations of the nervous system"	"Q00-Q07"	44	20610370	0.2
	"15-19 years"	"15-19"	"2002"	"2002"	"Congenital malformations of eye, ear, face and neck"	"Q10-Q18"	1	20610370	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2002"	"2002"	"Congenital malformations of the circulatory system"	"Q20-Q28"	133	20610370	0.6
	"15-19 years"	"15-19"	"2002"	"2002"	"Congenital malformations of the respiratory system"	"Q30-Q34"	1	20610370	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2002"	"2002"	"Other congenital malformations of the digestive system"	"Q38-Q45"	5	20610370	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2002"	"2002"	"Congenital malformations of the urinary system"	"Q60-Q64"	2	20610370	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2002"	"2002"	"Congenital malformations and deformations of the musculoskeletal system"	"Q65-Q79"	7	20610370	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2002"	"2002"	"Other congenital malformations"	"Q80-Q89"	36	20610370	0.2
	"15-19 years"	"15-19"	"2002"	"2002"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	19	20610370	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2002"	"2002"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	4	20610370	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2002"	"2002"	"General symptoms and signs"	"R50-R68"	54	20610370	0.3
	"15-19 years"	"15-19"	"2002"	"2002"	"Ill-defined and unknown causes of mortality"	"R95-R99"	198	20610370	1.0
	"15-19 years"	"15-19"	"2002"	"2002"	"Transport accidents"	"V01-V99"	5766	20610370	28.0
	"15-19 years"	"15-19"	"2002"	"2002"	"Other external causes of accidental injury"	"W00-X59"	1345	20610370	6.5
	"15-19 years"	"15-19"	"2002"	"2002"	"Intentional self-harm"	"X60-X84"	1511	20610370	7.3
	"15-19 years"	"15-19"	"2002"	"2002"	"Assault"	"X85-Y09"	1879	20610370	9.1
	"15-19 years"	"15-19"	"2002"	"2002"	"Event of undetermined intent"	"Y10-Y34"	143	20610370	0.7
	"15-19 years"	"15-19"	"2002"	"2002"	"Legal intervention and operations of war"	"Y35-Y36"	24	20610370	0.1
	"15-19 years"	"15-19"	"2002"	"2002"	"Complications of medical and surgical care"	"Y40-Y84"	15	20610370	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2002"	"2002"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	42	20610370	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Intestinal infectious diseases"	"A00-A09"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Tuberculosis"	"A16-A19"	3	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Certain zoonotic bacterial diseases"	"A20-A28"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other bacterial diseases"	"A30-A49"	81	20797166	0.4
	"15-19 years"	"15-19"	"2003"	"2003"	"Infections with a predominantly sexual mode of transmission"	"A50-A64"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Rickettsioses"	"A75-A79"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Viral infections of the central nervous system"	"A80-A89"	8	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Arthropod-borne viral fevers and viral haemorrhagic fevers"	"A90-A99"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Viral infections characterized by skin and mucous membrane lesions"	"B00-B09"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Viral hepatitis"	"B15-B19"	5	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	32	20797166	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Other viral diseases"	"B25-B34"	16	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Mycoses"	"B35-B49"	8	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Protozoal diseases"	"B50-B64"	2	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	6	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Malignant neoplasms"	"C00-C97"	690	20797166	3.3
	"15-19 years"	"15-19"	"2003"	"2003"	"Benign neoplasms"	"D10-D36"	3	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	38	20797166	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Haemolytic anaemias"	"D55-D59"	19	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Aplastic and other anaemias"	"D60-D64"	18	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	9	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other diseases of blood and blood-forming organs"	"D70-D76"	7	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Certain disorders involving the immune mechanism"	"D80-D89"	7	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Diabetes mellitus"	"E10-E14"	46	20797166	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Disorders of other endocrine glands"	"E20-E34"	9	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Malnutrition"	"E40-E46"	2	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other nutritional deficiencies"	"E50-E64"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Obesity and other hyperalimentation"	"E65-E68"	22	20797166	0.1
	"15-19 years"	"15-19"	"2003"	"2003"	"Metabolic disorders"	"E70-E88"	127	20797166	0.6
	"15-19 years"	"15-19"	"2003"	"2003"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	49	20797166	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Schizophrenia, schizotypal and delusional disorders"	"F20-F29"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Mood [affective] disorders"	"F30-F39"	2	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Behavioural syndromes associated with physiological disturbances and physical factors"	"F50-F59"	5	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Mental retardation"	"F70-F79"	11	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Disorders of psychological development"	"F80-F89"	12	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Behavioural and emotional disorders with onset usually occurring in childhood and adolescence"	"F90-F98"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Unspecified mental disorder"	"F99-F99"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Inflammatory diseases of the central nervous system"	"G00-G09"	26	20797166	0.1
	"15-19 years"	"15-19"	"2003"	"2003"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	17	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Extrapyramidal and movement disorders"	"G20-G25"	2	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other degenerative diseases of the nervous system"	"G30-G31"	9	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Demyelinating diseases of the central nervous system"	"G35-G37"	5	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Episodic and paroxysmal disorders"	"G40-G47"	39	20797166	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Polyneuropathies and other disorders of the peripheral nervous system"	"G60-G64"	2	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Diseases of myoneural junction and muscle"	"G70-G72"	104	20797166	0.5
	"15-19 years"	"15-19"	"2003"	"2003"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	154	20797166	0.7
	"15-19 years"	"15-19"	"2003"	"2003"	"Other disorders of the nervous system"	"G90-G98"	41	20797166	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Disorders of eyelid, lacrimal system and orbit"	"H00-H05"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Chronic rheumatic heart diseases"	"I05-I09"	4	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Hypertensive diseases"	"I10-I15"	16	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Ischaemic heart diseases"	"I20-I25"	32	20797166	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	51	20797166	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Other forms of heart disease"	"I30-I51"	297	20797166	1.4
	"15-19 years"	"15-19"	"2003"	"2003"	"Cerebrovascular diseases"	"I60-I69"	88	20797166	0.4
	"15-19 years"	"15-19"	"2003"	"2003"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	31	20797166	0.1
	"15-19 years"	"15-19"	"2003"	"2003"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	14	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Acute upper respiratory infections"	"J00-J06"	3	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Influenza and pneumonia"	"J09-J18"	80	20797166	0.4
	"15-19 years"	"15-19"	"2003"	"2003"	"Other acute lower respiratory infections"	"J20-J22"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other diseases of upper respiratory tract"	"J30-J39"	8	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Chronic lower respiratory diseases"	"J40-J47"	84	20797166	0.4
	"15-19 years"	"15-19"	"2003"	"2003"	"Lung diseases due to external agents"	"J60-J70"	13	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	22	20797166	0.1
	"15-19 years"	"15-19"	"2003"	"2003"	"Suppurative and necrotic conditions of lower respiratory tract"	"J85-J86"	3	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other diseases of pleura"	"J90-J94"	4	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other diseases of the respiratory system"	"J96-J98"	19	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Diseases of oral cavity, salivary glands and jaws"	"K00-K14"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	12	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Diseases of appendix"	"K35-K38"	6	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Noninfective enteritis and colitis"	"K50-K52"	9	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other diseases of intestines"	"K55-K63"	19	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Diseases of peritoneum"	"K65-K66"	9	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Diseases of liver"	"K70-K76"	32	20797166	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	12	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other diseases of the digestive system"	"K90-K92"	6	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Infections of the skin and subcutaneous tissue"	"L00-L08"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Urticaria and erythema"	"L50-L53"	3	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other disorders of the skin and subcutaneous tissue"	"L80-L98"	2	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Arthropathies"	"M00-M25"	4	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Systemic connective tissue disorders"	"M30-M35"	49	20797166	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Dorsopathies"	"M40-M54"	13	20797166	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Soft tissue disorders"	"M60-M79"	2	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Osteopathies and chondropathies"	"M80-M94"	3	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Glomerular diseases"	"N00-N07"	4	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Renal tubulo-interstitial diseases"	"N10-N15"	3	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Renal failure"	"N17-N19"	25	20797166	0.1
	"15-19 years"	"15-19"	"2003"	"2003"	"Other disorders of kidney and ureter"	"N25-N28"	3	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other diseases of urinary system"	"N30-N39"	6	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Inflammatory diseases of female pelvic organs"	"N70-N76"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Noninflammatory disorders of female genital tract"	"N80-N98"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Pregnancy with abortive outcome"	"O00-O07"	6	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium"	"O10-O16"	2	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other maternal disorders predominantly related to pregnancy"	"O20-O29"	3	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Complications of labour and delivery"	"O60-O75"	3	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Complications predominantly related to the puerperium"	"O85-O92"	7	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other obstetric conditions, not elsewhere classified"	"O95-O99"	6	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery"	"P00-P04"	2	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Birth trauma"	"P10-P15"	2	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Respiratory and cardiovascular disorders specific to the perinatal period"	"P20-P29"	2	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Infections specific to the perinatal period"	"P35-P39"	4	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other disorders originating in the perinatal period"	"P90-P96"	2	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Congenital malformations of the nervous system"	"Q00-Q07"	50	20797166	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Congenital malformations of the circulatory system"	"Q20-Q28"	103	20797166	0.5
	"15-19 years"	"15-19"	"2003"	"2003"	"Congenital malformations of the respiratory system"	"Q30-Q34"	3	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other congenital malformations of the digestive system"	"Q38-Q45"	3	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Congenital malformations of the urinary system"	"Q60-Q64"	1	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Congenital malformations and deformations of the musculoskeletal system"	"Q65-Q79"	8	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"Other congenital malformations"	"Q80-Q89"	35	20797166	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	20	20797166	0.1
	"15-19 years"	"15-19"	"2003"	"2003"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	4	20797166	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2003"	"2003"	"General symptoms and signs"	"R50-R68"	46	20797166	0.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Ill-defined and unknown causes of mortality"	"R95-R99"	250	20797166	1.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Transport accidents"	"V01-V99"	5459	20797166	26.2
	"15-19 years"	"15-19"	"2003"	"2003"	"Other external causes of accidental injury"	"W00-X59"	1274	20797166	6.1
	"15-19 years"	"15-19"	"2003"	"2003"	"Intentional self-harm"	"X60-X84"	1486	20797166	7.1
	"15-19 years"	"15-19"	"2003"	"2003"	"Assault"	"X85-Y09"	1930	20797166	9.3
	"15-19 years"	"15-19"	"2003"	"2003"	"Event of undetermined intent"	"Y10-Y34"	169	20797166	0.8
	"15-19 years"	"15-19"	"2003"	"2003"	"Legal intervention and operations of war"	"Y35-Y36"	20	20797166	0.1
	"15-19 years"	"15-19"	"2003"	"2003"	"Complications of medical and surgical care"	"Y40-Y84"	21	20797166	0.1
	"15-19 years"	"15-19"	"2003"	"2003"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	31	20797166	0.1
	"15-19 years"	"15-19"	"2004"	"2004"	"Intestinal infectious diseases"	"A00-A09"	1	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Tuberculosis"	"A16-A19"	1	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Other bacterial diseases"	"A30-A49"	65	21102552	0.3
	"15-19 years"	"15-19"	"2004"	"2004"	"Viral infections of the central nervous system"	"A80-A89"	11	21102552	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Viral infections characterized by skin and mucous membrane lesions"	"B00-B09"	2	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Viral hepatitis"	"B15-B19"	3	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	31	21102552	0.1
	"15-19 years"	"15-19"	"2004"	"2004"	"Other viral diseases"	"B25-B34"	17	21102552	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Mycoses"	"B35-B49"	7	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Protozoal diseases"	"B50-B64"	1	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	3	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Malignant neoplasms"	"C00-C97"	731	21102552	3.5
	"15-19 years"	"15-19"	"2004"	"2004"	"Benign neoplasms"	"D10-D36"	5	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	45	21102552	0.2
	"15-19 years"	"15-19"	"2004"	"2004"	"Haemolytic anaemias"	"D55-D59"	30	21102552	0.1
	"15-19 years"	"15-19"	"2004"	"2004"	"Aplastic and other anaemias"	"D60-D64"	20	21102552	0.1
	"15-19 years"	"15-19"	"2004"	"2004"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	10	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Other diseases of blood and blood-forming organs"	"D70-D76"	12	21102552	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Certain disorders involving the immune mechanism"	"D80-D89"	10	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Disorders of thyroid gland"	"E00-E07"	2	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Diabetes mellitus"	"E10-E14"	48	21102552	0.2
	"15-19 years"	"15-19"	"2004"	"2004"	"Other disorders of glucose regulation and pancreatic internal secretion"	"E15-E16"	1	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Disorders of other endocrine glands"	"E20-E34"	8	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Malnutrition"	"E40-E46"	2	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Other nutritional deficiencies"	"E50-E64"	1	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Obesity and other hyperalimentation"	"E65-E68"	13	21102552	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Metabolic disorders"	"E70-E88"	102	21102552	0.5
	"15-19 years"	"15-19"	"2004"	"2004"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	65	21102552	0.3
	"15-19 years"	"15-19"	"2004"	"2004"	"Behavioural syndromes associated with physiological disturbances and physical factors"	"F50-F59"	5	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Mental retardation"	"F70-F79"	13	21102552	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Disorders of psychological development"	"F80-F89"	7	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Inflammatory diseases of the central nervous system"	"G00-G09"	21	21102552	0.1
	"15-19 years"	"15-19"	"2004"	"2004"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	14	21102552	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Extrapyramidal and movement disorders"	"G20-G25"	2	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Other degenerative diseases of the nervous system"	"G30-G31"	13	21102552	0.1 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Demyelinating diseases of the central nervous system"	"G35-G37"	2	21102552	0.0 (Unreliable)
	"15-19 years"	"15-19"	"2004"	"2004"	"Episodic and paroxysmal disorders"	"G40-G47"	39	21102552	0.2
	"15-19 years"	"15-19"	"2004"	"2004"	"Diseases of myoneural junction and muscle"	"G70-G72"	94	21102552	0.4
	"15-19 years"	"15-19"	"2004"	"2004"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	167	21102552	0.8
	"15-19 years"	"15-19"	"2004"	"2004"	"Other disorders of the nervous system"	"G90-G98"	39	21102552	0.2
	"15-19 years"	"15-19"	"2004"	"2004"	"Chronic rheumatic heart diseases"	"I05-I09"	3	21102552	0.0 (Unreliable)
